lat_r,lon_r,start_rides,geometry,dot_class,index_right,zip,zip_class,matrix_cat,start_station_name
38.8947,-77.0199,1,POINT (-8573816.048948852 4706599.455344643),small,59.0,20001,dark,Net sink ZIP,6th St & Indiana Ave NW
38.8948,-77.0724,1,POINT (-8579660.322215497 4706613.7582346285),small,93.0,22209,dark,Net sink ZIP,Wilson Blvd & Ft Myer Dr
38.8948,-77.0452,6,POINT (-8576632.43206592 4706613.7582346285),medium,43.0,20006,dark,Balanced,20th St & Virginia Ave NW
38.8948,-77.0451,31,POINT (-8576621.300116843 4706613.7582346285),large,43.0,20006,dark,High-turnover hub,20th St & Virginia Ave NW
38.8948,-77.045,1,POINT (-8576610.168167762 4706613.7582346285),small,43.0,20006,dark,Net sink ZIP,20th St & Virginia Ave NW
38.8948,-77.0233,8,POINT (-8574194.53521755 4706613.7582346285),medium,65.0,20004,dark,Balanced,8th & D St NW
38.8948,-77.0232,10,POINT (-8574183.40326847 4706613.7582346285),medium,65.0,20004,dark,Balanced,8th & D St NW
38.8948,-77.0231,6,POINT (-8574172.27131939 4706613.7582346285),medium,65.0,20004,dark,Balanced,8th & D St NW
38.8948,-77.023,1,POINT (-8574161.13937031 4706613.7582346285),small,65.0,20004,dark,Net sink ZIP,8th & D St NW
38.8948,-77.0018,1,POINT (-8571801.166165493 4706613.7582346285),small,52.0,20002,dark,Net sink ZIP,Maryland Ave & E St NE
38.8948,-76.996,21,POINT (-8571155.513118891 4706613.7582346285),medium,52.0,20002,dark,Balanced,D St & Maryland Ave NE
38.8948,-76.9959,1267,POINT (-8571144.381169813 4706613.7582346285),large,52.0,20002,dark,High-turnover hub,D St & Maryland Ave NE
38.8948,-76.9958,35,POINT (-8571133.249220733 4706613.7582346285),large,52.0,20002,dark,High-turnover hub,D St & Maryland Ave NE
38.8948,-76.9957,1,POINT (-8571122.117271654 4706613.7582346285),small,52.0,20002,dark,Net sink ZIP,D St & Maryland Ave NE
38.8948,-76.9878,5,POINT (-8570242.693294387 4706613.7582346285),medium,52.0,20002,dark,Balanced,13th & D St NE
38.8948,-76.9877,9,POINT (-8570231.561345309 4706613.7582346285),medium,52.0,20002,dark,Balanced,13th & D St NE
38.8948,-76.9876,962,POINT (-8570220.429396227 4706613.7582346285),large,52.0,20002,dark,High-turnover hub,13th & D St NE
38.8948,-76.9875,4,POINT (-8570209.297447149 4706613.7582346285),medium,52.0,20002,dark,Balanced,13th & D St NE
38.8948,-76.9874,2,POINT (-8570198.165498069 4706613.7582346285),medium,52.0,20002,dark,Balanced,13th & D St NE
38.8949,-77.0918,2,POINT (-8581819.920336887 4706628.061144755),medium,111.0,22201,dark,Balanced,Langston Blvd & N Cleveland St
38.8949,-77.0917,200,POINT (-8581808.788387809 4706628.061144755),large,111.0,22201,dark,High-turnover hub,Langston Blvd & N Cleveland St
38.8949,-77.0453,1,POINT (-8576643.564015 4706628.061144755),small,43.0,20006,dark,Net sink ZIP,20th St & Virginia Ave NW
38.8949,-77.0452,1,POINT (-8576632.43206592 4706628.061144755),small,43.0,20006,dark,Net sink ZIP,20th St & Virginia Ave NW
38.8949,-77.0451,1,POINT (-8576621.300116843 4706628.061144755),small,43.0,20006,dark,Net sink ZIP,20th St & Virginia Ave NW
38.8949,-77.0234,1,POINT (-8574205.667166628 4706628.061144755),small,65.0,20004,dark,Net sink ZIP,8th & D St NW
38.8949,-77.0233,4,POINT (-8574194.53521755 4706628.061144755),medium,65.0,20004,dark,Balanced,8th & D St NW
38.8949,-77.0232,818,POINT (-8574183.40326847 4706628.061144755),large,65.0,20004,dark,High-turnover hub,8th & D St NW
38.8949,-77.0231,3,POINT (-8574172.27131939 4706628.061144755),medium,65.0,20004,dark,Balanced,8th & D St NW
38.8949,-77.0033,1,POINT (-8571968.145401683 4706628.061144755),small,52.0,20002,dark,Net sink ZIP,2nd St & Massachusetts Ave NE
38.8949,-77.0032,1,POINT (-8571957.013452604 4706628.061144755),small,52.0,20002,dark,Net sink ZIP,2nd St & Massachusetts Ave NE
38.8949,-77.0031,14,POINT (-8571945.881503524 4706628.061144755),medium,52.0,20002,dark,Balanced,2nd St & Massachusetts Ave NE
38.8949,-77.003,1,POINT (-8571934.749554444 4706628.061144755),small,52.0,20002,dark,Net sink ZIP,2nd St & Massachusetts Ave NE
38.8949,-76.996,14,POINT (-8571155.513118891 4706628.061144755),medium,52.0,20002,dark,Balanced,D St & Maryland Ave NE
38.8949,-76.9959,14,POINT (-8571144.381169813 4706628.061144755),medium,52.0,20002,dark,Balanced,D St & Maryland Ave NE
38.8949,-76.9958,11,POINT (-8571133.249220733 4706628.061144755),medium,52.0,20002,dark,Balanced,D St & Maryland Ave NE
38.8949,-76.9879,1,POINT (-8570253.825243466 4706628.061144755),small,52.0,20002,dark,Net sink ZIP,13th & D St NE
38.8949,-76.9878,4,POINT (-8570242.693294387 4706628.061144755),medium,52.0,20002,dark,Balanced,13th & D St NE
38.8949,-76.9877,25,POINT (-8570231.561345309 4706628.061144755),large,52.0,20002,dark,High-turnover hub,13th & D St NE
38.8949,-76.9876,21,POINT (-8570220.429396227 4706628.061144755),medium,52.0,20002,dark,Balanced,13th & D St NE
38.8949,-76.9875,19,POINT (-8570209.297447149 4706628.061144755),medium,52.0,20002,dark,Balanced,13th & D St NE
38.8949,-76.9874,4,POINT (-8570198.165498069 4706628.061144755),medium,52.0,20002,dark,Balanced,13th & D St NE
38.895,-77.0918,6,POINT (-8581819.920336887 4706642.36407502),medium,111.0,22201,dark,Balanced,Langston Blvd & N Cleveland St
38.895,-77.0917,2,POINT (-8581808.788387809 4706642.36407502),medium,111.0,22201,dark,Balanced,Langston Blvd & N Cleveland St
38.895,-77.074,2,POINT (-8579838.433400767 4706642.36407502),medium,93.0,22209,dark,Balanced,Wilson Blvd & N Oak St
38.895,-77.0739,4,POINT (-8579827.301451687 4706642.36407502),medium,93.0,22209,dark,Balanced,Wilson Blvd & N Oak St
38.895,-77.0738,11,POINT (-8579816.169502608 4706642.36407502),medium,93.0,22209,dark,Balanced,Wilson Blvd & N Oak St
38.895,-77.0737,2,POINT (-8579805.037553528 4706642.36407502),medium,93.0,22209,dark,Balanced,Wilson Blvd & N Oak St
38.895,-77.0736,4,POINT (-8579793.90560445 4706642.36407502),medium,93.0,22209,dark,Balanced,Wilson Blvd & N Oak St
38.895,-77.0453,1,POINT (-8576643.564015 4706642.36407502),small,43.0,20006,dark,Net sink ZIP,20th St & Virginia Ave NW
38.895,-77.0233,2,POINT (-8574194.53521755 4706642.36407502),medium,65.0,20004,dark,Balanced,8th & D St NW
38.895,-77.0033,12,POINT (-8571968.145401683 4706642.36407502),medium,52.0,20002,dark,Balanced,2nd St & Massachusetts Ave NE
38.895,-77.0032,94,POINT (-8571957.013452604 4706642.36407502),large,52.0,20002,dark,High-turnover hub,2nd St & Massachusetts Ave NE
38.895,-77.0031,1747,POINT (-8571945.881503524 4706642.36407502),large,52.0,20002,dark,High-turnover hub,2nd St & Massachusetts Ave NE
38.895,-77.003,1,POINT (-8571934.749554444 4706642.36407502),small,52.0,20002,dark,Net sink ZIP,2nd St & Massachusetts Ave NE
38.895,-76.9875,1,POINT (-8570209.297447149 4706642.36407502),small,52.0,20002,dark,Net sink ZIP,13th & D St NE
38.8951,-77.0741,2,POINT (-8579849.565349847 4706656.667025423),medium,93.0,22209,dark,Balanced,Wilson Blvd & N Oak St
38.8951,-77.074,3,POINT (-8579838.433400767 4706656.667025423),medium,93.0,22209,dark,Balanced,Wilson Blvd & N Oak St
38.8951,-77.0739,512,POINT (-8579827.301451687 4706656.667025423),large,93.0,22209,dark,High-turnover hub,Wilson Blvd & N Oak St
38.8951,-77.0738,19,POINT (-8579816.169502608 4706656.667025423),medium,93.0,22209,dark,Balanced,Wilson Blvd & N Oak St
38.8951,-77.0737,8,POINT (-8579805.037553528 4706656.667025423),medium,93.0,22209,dark,Balanced,Wilson Blvd & N Oak St
38.8951,-77.0736,2,POINT (-8579793.90560445 4706656.667025423),medium,93.0,22209,dark,Balanced,Wilson Blvd & N Oak St
38.8951,-77.0239,1,POINT (-8574261.326912023 4706656.667025423),small,65.0,20004,dark,Net sink ZIP,8th & V St NW
38.8951,-77.0082,1,POINT (-8572513.61090657 4706656.667025423),small,52.0,20002,dark,Net sink ZIP,Maine Ave & 7th St SW
38.8951,-77.0033,1,POINT (-8571968.145401683 4706656.667025423),small,52.0,20002,dark,Net sink ZIP,2nd St & Massachusetts Ave NE
38.8951,-77.0032,3,POINT (-8571957.013452604 4706656.667025423),medium,52.0,20002,dark,Balanced,2nd St & Massachusetts Ave NE
38.8952,-77.0741,1,POINT (-8579849.565349847 4706670.969995967),small,93.0,22209,dark,Net sink ZIP,Wilson Blvd & N Oak St
38.8952,-77.074,6,POINT (-8579838.433400767 4706670.969995967),medium,93.0,22209,dark,Balanced,Wilson Blvd & N Oak St
38.8952,-77.0739,1,POINT (-8579827.301451687 4706670.969995967),small,93.0,22209,dark,Net sink ZIP,Wilson Blvd & N Oak St
38.8952,-77.0738,3,POINT (-8579816.169502608 4706670.969995967),medium,93.0,22209,dark,Balanced,Wilson Blvd & N Oak St
38.8952,-77.0737,3,POINT (-8579805.037553528 4706670.969995967),medium,93.0,22209,dark,Balanced,Wilson Blvd & N Oak St
38.8952,-77.0736,2,POINT (-8579793.90560445 4706670.969995967),medium,93.0,22209,dark,Balanced,Wilson Blvd & N Oak St
38.8953,-77.074,1,POINT (-8579838.433400767 4706685.27298665),small,93.0,22209,dark,Net sink ZIP,Wilson Blvd & N Oak St
38.8953,-77.0737,1,POINT (-8579805.037553528 4706685.27298665),small,93.0,22209,dark,Net sink ZIP,Wilson Blvd & N Oak St
38.8953,-77.0724,1,POINT (-8579660.322215497 4706685.27298665),small,93.0,22209,dark,Net sink ZIP,Wilson Blvd & Ft Myer Dr
38.8953,-77.0161,569,POINT (-8573393.034883836 4706685.27298665),large,59.0,20001,dark,High-turnover hub,4th & D St NW / Judiciary Square
38.8954,-77.0973,1,POINT (-8582432.177536251 4706699.575997472),small,111.0,22201,dark,Net sink ZIP,Langston Blvd & N Kirkwood Rd
38.8954,-77.0971,63,POINT (-8582409.91363809 4706699.575997472),large,111.0,22201,dark,High-turnover hub,Langston Blvd & N Kirkwood Rd
38.8954,-77.0737,1,POINT (-8579805.037553528 4706699.575997472),small,93.0,22209,dark,Net sink ZIP,Wilson Blvd & N Oak St
38.8955,-77.0714,1,POINT (-8579549.002724705 4706713.879028433),small,93.0,22209,dark,Net sink ZIP,Rosslyn Metro / Wilson Blvd & N Moore St
38.8955,-77.0379,14,POINT (-8575819.79978313 4706713.879028433),medium,43.0,20006,dark,Balanced,White House
38.8955,-77.0162,2,POINT (-8573404.166832916 4706713.879028433),medium,59.0,20001,dark,Balanced,4th & D St NW / Judiciary Square
38.8955,-77.0161,1,POINT (-8573393.034883836 4706713.879028433),small,59.0,20001,dark,Net sink ZIP,4th & D St NW / Judiciary Square
38.8956,-77.0434,1,POINT (-8576432.056982493 4706728.182079536),small,43.0,20006,dark,Net sink ZIP,19th & E Street NW
38.8956,-77.0162,13,POINT (-8573404.166832916 4706728.182079536),medium,59.0,20001,dark,Balanced,4th & D St NW / Judiciary Square
38.8956,-77.0161,20,POINT (-8573393.034883836 4706728.182079536),medium,59.0,20001,dark,Balanced,4th & D St NW / Judiciary Square
38.8957,-77.0434,370,POINT (-8576432.056982493 4706742.485150777),large,43.0,20006,dark,High-turnover hub,19th & E Street NW
38.8957,-77.0433,4,POINT (-8576420.925033413 4706742.485150777),medium,43.0,20006,dark,Balanced,19th & E Street NW
38.8957,-77.0163,1,POINT (-8573415.298781997 4706742.485150777),small,59.0,20001,dark,Net sink ZIP,4th & D St NW / Judiciary Square
38.8957,-77.0162,2,POINT (-8573404.166832916 4706742.485150777),medium,59.0,20001,dark,Balanced,4th & D St NW / Judiciary Square
38.8957,-77.0161,7,POINT (-8573393.034883836 4706742.485150777),medium,59.0,20001,dark,Balanced,4th & D St NW / Judiciary Square
38.8958,-77.0434,7,POINT (-8576432.056982493 4706756.788242159),medium,43.0,20006,dark,Balanced,19th & E Street NW
38.8958,-77.0433,1,POINT (-8576420.925033413 4706756.788242159),small,43.0,20006,dark,Net sink ZIP,19th & E Street NW
38.8958,-77.0261,1,POINT (-8574506.22979177 4706756.788242159),small,65.0,20004,dark,Net sink ZIP,10th & E St NW
38.8958,-77.026,4,POINT (-8574495.09784269 4706756.788242159),medium,65.0,20004,dark,Balanced,10th & E St NW
38.8958,-77.0259,3,POINT (-8574483.96589361 4706756.788242159),medium,80.0,20535,medium,Balanced,10th & E St NW
38.8959,-77.0891,1,POINT (-8581519.357711745 4706771.091353681),small,111.0,22201,dark,Net sink ZIP,Langston Blvd & N Adams St
38.8959,-77.089,480,POINT (-8581508.225762667 4706771.091353681),large,111.0,22201,dark,High-turnover hub,Langston Blvd & N Adams St
38.8959,-77.0889,1,POINT (-8581497.093813587 4706771.091353681),small,111.0,22201,dark,Net sink ZIP,Langston Blvd & N Adams St
38.8959,-77.0715,3,POINT (-8579560.134673784 4706771.091353681),medium,93.0,22209,dark,Balanced,Rosslyn Metro / Wilson Blvd & N Moore St
38.8959,-77.0714,3,POINT (-8579549.002724705 4706771.091353681),medium,93.0,22209,dark,Balanced,Rosslyn Metro / Wilson Blvd & N Moore St
38.8959,-77.0713,6,POINT (-8579537.870775623 4706771.091353681),medium,93.0,22209,dark,Balanced,Rosslyn Metro / Wilson Blvd & N Moore St
38.8959,-77.0264,1,POINT (-8574539.625639006 4706771.091353681),small,65.0,20004,dark,Net sink ZIP,10th & E St NW
38.8959,-77.0262,2,POINT (-8574517.36174085 4706771.091353681),medium,65.0,20004,dark,Balanced,10th & E St NW
38.8959,-77.0261,912,POINT (-8574506.22979177 4706771.091353681),large,65.0,20004,dark,High-turnover hub,10th & E St NW
38.8959,-77.026,9,POINT (-8574495.09784269 4706771.091353681),medium,65.0,20004,dark,Balanced,10th & E St NW
38.8959,-77.0258,3,POINT (-8574472.833944531 4706771.091353681),medium,80.0,20535,medium,Balanced,10th & E St NW
38.8959,-76.9679,2,POINT (-8568027.4354276 4706771.091353681),medium,52.0,20002,dark,Balanced,Kingman Island/The Fields at RFK
38.8959,-76.9678,1,POINT (-8568016.30347852 4706771.091353681),small,52.0,20002,dark,Net sink ZIP,Kingman Island/The Fields at RFK
38.896,-77.0891,4,POINT (-8581519.357711745 4706785.394485342),medium,111.0,22201,dark,Balanced,Langston Blvd & N Adams St
38.896,-77.089,19,POINT (-8581508.225762667 4706785.394485342),medium,111.0,22201,dark,Balanced,Langston Blvd & N Adams St
38.896,-77.0889,2,POINT (-8581497.093813587 4706785.394485342),medium,111.0,22201,dark,Balanced,Langston Blvd & N Adams St
38.896,-77.0717,1,POINT (-8579582.398571944 4706785.394485342),small,93.0,22209,dark,Net sink ZIP,Rosslyn Metro / Wilson Blvd & N Moore St
38.896,-77.0716,3,POINT (-8579571.266622864 4706785.394485342),medium,93.0,22209,dark,Balanced,Rosslyn Metro / Wilson Blvd & N Moore St
38.896,-77.0715,5,POINT (-8579560.134673784 4706785.394485342),medium,93.0,22209,dark,Balanced,Rosslyn Metro / Wilson Blvd & N Moore St
38.896,-77.0714,11,POINT (-8579549.002724705 4706785.394485342),medium,93.0,22209,dark,Balanced,Rosslyn Metro / Wilson Blvd & N Moore St
38.896,-77.0713,4,POINT (-8579537.870775623 4706785.394485342),medium,93.0,22209,dark,Balanced,Rosslyn Metro / Wilson Blvd & N Moore St
38.896,-77.0497,1,POINT (-8577133.36977449 4706785.394485342),small,,,,Balanced,23rd & E St NW 
38.896,-77.0262,2,POINT (-8574517.36174085 4706785.394485342),medium,65.0,20004,dark,Balanced,10th & E St NW
38.896,-77.0261,14,POINT (-8574506.22979177 4706785.394485342),medium,65.0,20004,dark,Balanced,10th & E St NW
38.896,-77.026,9,POINT (-8574495.09784269 4706785.394485342),medium,65.0,20004,dark,Balanced,10th & E St NW
38.896,-77.0259,4,POINT (-8574483.96589361 4706785.394485342),medium,80.0,20535,medium,Balanced,10th & E St NW
38.896,-77.0258,1,POINT (-8574472.833944531 4706785.394485342),small,80.0,20535,medium,Balanced,10th & E St NW
38.896,-76.993,1,POINT (-8570821.554646512 4706785.394485342),small,52.0,20002,dark,Net sink ZIP,Maryland Ave & E St NE
38.896,-76.9929,1,POINT (-8570810.422697434 4706785.394485342),small,52.0,20002,dark,Net sink ZIP,Maryland Ave & E St NE
38.896,-76.9928,2,POINT (-8570799.290748354 4706785.394485342),medium,52.0,20002,dark,Balanced,Maryland Ave & E St NE
38.896,-76.9679,4,POINT (-8568027.4354276 4706785.394485342),medium,52.0,20002,dark,Balanced,Kingman Island/The Fields at RFK
38.896,-76.9678,170,POINT (-8568016.30347852 4706785.394485342),large,52.0,20002,dark,High-turnover hub,Kingman Island/The Fields at RFK
38.8961,-77.089,2,POINT (-8581508.225762667 4706799.6976371445),medium,111.0,22201,dark,Balanced,Langston Blvd & N Adams St
38.8961,-77.0716,7,POINT (-8579571.266622864 4706799.6976371445),medium,93.0,22209,dark,Balanced,Rosslyn Metro / Wilson Blvd & N Moore St
38.8961,-77.0715,1145,POINT (-8579560.134673784 4706799.6976371445),large,93.0,22209,dark,High-turnover hub,Rosslyn Metro / Wilson Blvd & N Moore St
38.8961,-77.0714,14,POINT (-8579549.002724705 4706799.6976371445),medium,93.0,22209,dark,Balanced,Rosslyn Metro / Wilson Blvd & N Moore St
38.8961,-77.0713,1,POINT (-8579537.870775623 4706799.6976371445),small,93.0,22209,dark,Net sink ZIP,Rosslyn Metro / Wilson Blvd & N Moore St
38.8961,-77.0499,755,POINT (-8577155.633672647 4706799.6976371445),large,70.0,20037,dark,High-turnover hub,23rd & E St NW 
38.8961,-77.0498,11,POINT (-8577144.50172357 4706799.6976371445),medium,70.0,20037,dark,Balanced,23rd & E St NW 
38.8961,-77.0497,26,POINT (-8577133.36977449 4706799.6976371445),large,70.0,20037,dark,High-turnover hub,23rd & E St NW 
38.8961,-77.0496,12,POINT (-8577122.23782541 4706799.6976371445),medium,70.0,20037,dark,Balanced,23rd & E St NW 
38.8961,-77.0495,3,POINT (-8577111.105876332 4706799.6976371445),medium,70.0,20037,dark,Balanced,23rd & E St NW 
38.8961,-77.0469,1,POINT (-8576821.675200269 4706799.6976371445),small,43.0,20006,dark,Net sink ZIP,21st & E St NW
38.8961,-77.0466,820,POINT (-8576788.27935303 4706799.6976371445),large,43.0,20006,dark,High-turnover hub,21st & E St NW
38.8961,-77.0448,1,POINT (-8576587.904269604 4706799.6976371445),small,44.0,20052,medium,Balanced,20th & E St NW
38.8961,-77.0261,3,POINT (-8574506.22979177 4706799.6976371445),medium,65.0,20004,dark,Balanced,10th & E St NW
38.8961,-77.026,4,POINT (-8574495.09784269 4706799.6976371445),medium,65.0,20004,dark,Balanced,10th & E St NW
38.8961,-77.0115,1,POINT (-8572880.965226186 4706799.6976371445),small,59.0,20001,dark,Net sink ZIP,Columbus Circle / Union Station
38.8961,-76.993,19,POINT (-8570821.554646512 4706799.6976371445),medium,52.0,20002,dark,Balanced,Maryland Ave & E St NE
38.8961,-76.9929,53,POINT (-8570810.422697434 4706799.6976371445),large,52.0,20002,dark,High-turnover hub,Maryland Ave & E St NE
38.8961,-76.9928,55,POINT (-8570799.290748354 4706799.6976371445),large,52.0,20002,dark,High-turnover hub,Maryland Ave & E St NE
38.8962,-77.0717,2,POINT (-8579582.398571944 4706814.000809088),medium,93.0,22209,dark,Balanced,Rosslyn Metro / Wilson Blvd & N Moore St
38.8962,-77.0716,2,POINT (-8579571.266622864 4706814.000809088),medium,93.0,22209,dark,Balanced,Rosslyn Metro / Wilson Blvd & N Moore St
38.8962,-77.0715,8,POINT (-8579560.134673784 4706814.000809088),medium,93.0,22209,dark,Balanced,Rosslyn Metro / Wilson Blvd & N Moore St
38.8962,-77.0714,4,POINT (-8579549.002724705 4706814.000809088),medium,93.0,22209,dark,Balanced,Rosslyn Metro / Wilson Blvd & N Moore St
38.8962,-77.0713,3,POINT (-8579537.870775623 4706814.000809088),medium,93.0,22209,dark,Balanced,Rosslyn Metro / Wilson Blvd & N Moore St
38.8962,-77.0498,4,POINT (-8577144.50172357 4706814.000809088),medium,70.0,20037,dark,Balanced,23rd & E St NW 
38.8962,-77.0497,13,POINT (-8577133.36977449 4706814.000809088),medium,70.0,20037,dark,Balanced,23rd & E St NW 
38.8962,-77.0496,7,POINT (-8577122.23782541 4706814.000809088),medium,70.0,20037,dark,Balanced,23rd & E St NW 
38.8962,-77.0495,1,POINT (-8577111.105876332 4706814.000809088),small,70.0,20037,dark,Net sink ZIP,23rd & E St NW 
38.8962,-77.0467,1,POINT (-8576799.411302112 4706814.000809088),small,43.0,20006,dark,Net sink ZIP,21st & E St NW
38.8962,-77.0466,9,POINT (-8576788.27935303 4706814.000809088),medium,43.0,20006,dark,Balanced,21st & E St NW
38.8962,-77.0465,4,POINT (-8576777.147403952 4706814.000809088),medium,43.0,20006,dark,Balanced,21st & E St NW
38.8962,-77.0451,1,POINT (-8576621.300116843 4706814.000809088),small,43.0,20006,dark,Net sink ZIP,20th & E St NW
38.8962,-77.045,1,POINT (-8576610.168167762 4706814.000809088),small,43.0,20006,dark,Net sink ZIP,20th & E St NW
